Raw Date,Day,Month,Year,Beta 0,Beta 1,Beta 2,Beta 3,Tau 1,Tau 2,Ext_Error
42509.0,19,5,2016,7.98410641808937,-1.38663855766895,2.92600775344079,-3.77978627980328,1.21676073775681,1.38560764198699,0
43635.0,19,6,2019,7.4079,-1.5165,-13.2545,12.6268,2.0243,2.0228,0
40711.0,17,6,2011,8.7426,-1.1105,-6.0226e-06,-3.1171,0.072205,1.4432,0
41079.0,19,6,2012,9.7612,-1.3056,-3.3442,-3.7265,0.85796,6.239,0
41444.0,19,6,2013,8.2106,-0.82001,-0.91245,-0.45381,15.0,1.0,0
41809.0,19,6,2014,8.54443351891595,-0.0910145934847694,-7.49864380904994,7.04145124163311,2.09349947167756,2.28024528286256,0
42538.0,17,6,2016,7.897228531936,-1.30376587792702,0.321803217391819,0.472318277789586,3.96534123907203,4.24873153157756,0
42905.0,19,6,2017,7.24078276950847,-0.981122090720904,-0.724474408788246,-0.676481725651051,1.56407941957296,1.42446057545454,0
43270.0,19,6,2018,7.97970807874732,-1.74361451123224,-0.00062248912608027,1.25989352896601,1.17649732463553,3.86185316170474,0
40378.0,19,7,2010,8.675,-3.5298,-0.66361,-0.12782,1.73,2.0744,0
40743.0,19,7,2011,8.8237,-1.075,-1.8254,1.2189,2.7345,1.0,0
41109.0,19,7,2012,10.361,-2.199,-3.0311,-5.1764,1.5833,8.648,0
42083.0,20,3,2015,7.65875726784017,0.281793617078248,1.6481725691248,-2.20031855998608,2.88113411075939,2.51046121443608,0
42451.0,22,3,2016,8.23253910386661,-1.17739237386636,-1.25956485461612,-0.90772102040826,0.931976516010426,7.02161057615881,0
42816.0,22,3,2017,7.57425157669213,-1.8501238212727,1.32260866161646,0.019480198954203,4.26178452456715,4.23070135755609,0
43181.0,22,3,2018,7.64771053192173,-1.65898565145977,2.29853275593962,1.03414581605074,5.36086779339474,5.36178852018976,0
43577.0,22,4,2019,7.6267,-1.3374,-7.8233,9.5774,4.6653,5.0278,0
40290.0,22,4,2010,8.0095,-4.8676,6.4919,3.7375,5.2211,1.0,0
41019.0,20,4,2012,10.0007711430035,-1.65885810258242,-2.71056578929734,-3.69391233236536,1.18353107312917,7.23592172059777,0
41386.0,22,4,2013,8.1073,-0.48617,-0.68474,-0.7926,3.1622,1.0,0
41751.0,22,4,2014,9.12978887425562,-0.740363336011366,0.179741752036465,-2.34299499067371,0.0903840280999573,1.0,0
42116.0,22,4,2015,7.73881023995898,-0.0562082659662144,0.414998001534945,-0.591903092324102,0.0769138322012258,1.0,0
43210.0,20,4,2018,7.85200793836753,-1.91424565825142,2.47218359830967,0.53732984239665,3.80732394432185,1.11327717305513,0
43607.0,22,5,2019,7.638,-1.3983,-16.1909,16.6041,3.205,3.4243,0
40683.0,20,5,2011,8.75211557857505,-1.46963778014403,-0.252542134004161,-2.80968983006505,0.0802664523796407,1.25466988896898,0
41051.0,22,5,2012,10.089,-1.7074,-2.789,-3.747,1.2115,6.6223,0
41416.0,22,5,2013,7.9242,-0.67342,-0.48397,-0.57955,15.0,1.0,0
41781.0,22,5,2014,8.91868554313204,-0.477429092298405,-1.29273707120478,-1.66070808281996,0.0564117723347404,1.0,0
42510.0,20,5,2016,7.90956818359546,-1.35276647581932,0.000270167448907517,-2.20651334113684,0.355292696666795,1.0,0
42877.0,22,5,2017,7.59713560496205,-1.42602432542259,-0.889422997052565,-0.946542593724509,1.00513935491787,2.49125667146735,0
43242.0,22,5,2018,7.98907186190369,-2.03203442919154,0.001791789604903,1.39318970516363,1.23557768335123,2.68855681410712,0
40351.0,22,6,2010,8.645,-3.5563,-0.92721,-1.5042,1.2277,1.2274,0
40716.0,22,6,2011,8.7069,-0.91268,-0.023858,-2.6872,0.14682,1.4775,0
41810.0,20,6,2014,8.51384496736082,-0.0126349870731415,-10.0,9.47809014172533,1.95251670805874,2.24041841491078,0
42177.0,22,6,2015,7.96098100690539,-0.400625510812783,-0.602059130670737,-0.0426385986655524,0.842429191952226,1.98739097689289,0
42543.0,22,6,2016,7.92033691982596,-1.28787550148425,0.197076049578592,-2.20571802420617,0.557168460275397,1.0,0
42908.0,22,6,2017,7.23825093380759,-1.00347726495646,0.00477311236688,-1.41450120683255,1.5344188597876,1.69501652808458,0
43668.0,22,7,2019,7.0529,-1.328,-17.0408,16.7545,3.0849,3.1603,0
40381.0,22,7,2010,8.6923,-3.5772,0.29149,0.83296,2.8646,2.5722,0
41110.0,20,7,2012,10.97,-2.8591,-2.8865,-1.0962,15.0,1.5527,0
41477.0,22,7,2013,9.3837,-0.78135,-1.5437,-3.5226,1.1426,7.0386,0
41842.0,22,7,2014,8.40743133856821,0.0933592365128674,-4.84581149742251,4.5708096126183,2.50758767762875,3.28380152012551,0
40924.0,16,1,2012,9.0082,-0.50652,-1.5495,-1.3433,4.9023,1.2903,0
41045.0,16,5,2012,9.9447,-1.6036,-1.6747,-0.99521,7.8912,1.1778,0
41166.0,14,9,2012,10.471,-2.4706,-1.9638,-0.60121,15.0,1.0,0
40560.0,17,1,2011,8.8319,-3.103,0.00072334,-4.1472,0.16836,1.4072,0
40648.0,15,4,2011,8.7092,-1.9726,-1.6265,2.3595,2.3995,1.0,0
41472.0,17,7,2013,8.4514,0.4605,-0.1075,-1.8058,1.2829,8.9459,0
42325.0,17,11,2015,7.83778175986142,-0.893839235510623,-0.109904423356475,0.378096362275054,1.87774433986213,2.04584558209266,0
40681.0,18,5,2011,8.74631858310867,-1.34799534262233,-0.00015195722203475,-2.77827986369632,0.127551808451887,1.41008073143365,0
42569.0,18,7,2016,7.75561603771957,-1.49165952958918,-7.18843276190602,6.83827145718709,1.36930154403062,1.17881030901357,0
41200.0,18,10,2012,9.1314,-1.11,-0.49508,-1.0334,15.0,1.0,0
43087.0,18,12,2017,7.87815793042286,-1.85880977270343,-0.000185397236261002,-0.501099108733439,2.1829279410076,1.33359798921544,0
41352.0,19,3,2013,8.6068,-0.63469,-0.52595,-1.3851,15.0,1.0,0
42202.0,17,7,2015,8.05721946190298,-0.64637710576391,-2.18816162356664,1.37905051375031,0.80994094192509,1.07262607171437,0
41929.0,17,10,2014,8.19689301376723,0.123496121719904,-1.7102707814564,2.01716109937009,2.47118884032843,4.40765392830003,0
40563.0,20,1,2011,8.8268,-3.2125,0.00047956,-3.8204,0.15046,1.5756,0
42114.0,20,4,2015,7.75903498851378,-0.0586419839181676,-0.397886324652221,-0.0114244893378623,1.22031514444662,1.22116674421954,0
42906.0,20,6,2017,7.24524552043927,-0.978476962306188,-0.995747423408774,-0.676904307128476,1.24763038059009,1.9895215189572,0
41172.0,20,9,2012,10.338,-2.3377,-1.7659,-0.66506,15.0,1.0539,0
42390.0,21,1,2016,8.15111535259216,-1.09435973236925,-0.339739614055956,-0.623637889472436,1.64378583558826,1.56517698027761,0
40715.0,21,6,2011,8.7124,-1.0295,-0.00035541,-3.4656,0.066311,1.213,0
41568.0,21,10,2013,9.22688470427687,-0.375145136385029,-1.40425612972333,-1.1460952072491,1.7126559135557,1.7093251724244,0
42725.0,21,12,2016,7.16683806912059,-0.996257963509319,-0.174283506506197,-1.34156656672884,1.22350892072634,1.22346154419225,0
40624.0,22,3,2011,8.5877,-2.4039,0.003962,-3.3617,0.16594,1.2891,0
42207.0,22,7,2015,8.05906313499436,-0.739144073195281,1.91108228601735,-2.14238834019595,1.41616725940235,1.18165061309515,0
41204.0,22,10,2012,9.4001,-1.349,-1.1111,-0.80629,15.0,1.0,0
41837.0,17,7,2014,8.53185918591706,-0.0706256032184956,-10.0,9.38494829816635,1.75421242788922,1.9723394242516,0
42566.0,15,7,2016,7.75202946318712,-1.48187332521113,0.630684443051468,-1.82022112893864,0.807451880026087,1.64863860490444,0
42933.0,17,7,2017,7.33763265284669,-1.06125262195776,-1.09330188098877,-2.49150779393455,0.320388505302913,1.4509319470573,0
43298.0,17,7,2018,7.97524243518593,-1.78866836824572,1.7811990118002,1.41515035831423,3.27866501560034,1.0,0
40407.0,17,8,2010,8.5772,-3.3718,0.064324,1.7083,2.0329,1.0,0
40772.0,17,8,2011,8.7752,-0.65501,-1.1066,0.0044662,3.3711,2.9234,0
42598.0,16,8,2016,7.30108070358509,-0.851915593400595,0.02709084244499,-0.31638201569868,1.6469216812296,3.42915216550736,0
42963.0,16,8,2017,7.41564030551705,-1.34738106735601,-0.878386390166668,-0.623028469166178,1.76399693436367,1.76455315018376,0
43725.0,17,9,2019,7.0079,-1.7384,-15.9842,16.6435,2.9058,3.1475,0
40073.0,17,9,2009,13.194,-10.0,-10.0,11.416,7.2007,2.5676,0
41169.0,17,9,2012,10.266,-2.2249,-1.6222,-0.9747,15.0,1.0,0
41534.0,17,9,2013,8.87872690979689,1.48454579311138,2.9017755926009,-2.04898937311454,0.149776551265811,1.18047273916848,0
41899.0,17,9,2014,7.97652824933024,0.413726613347506,-2.1821540408561,3.51055517916643,3.35163603565502,5.9677521393435,0
42263.0,16,9,2015,7.86465996470918,-0.695292609737634,-10.0,10.3654454270434,1.3696776312307,1.42871855928128,0
42993.0,15,9,2017,7.47490989070419,-1.41254424402573,-0.976904301934901,-0.666476083407564,1.63492849500465,1.63519447757151,0
43360.0,17,9,2018,8.0685,-1.4166,0.0001,1.1403,0.5388,7.6414,0
43755.0,17,10,2019,7.1544,-2.135,-19.1984,20.0,3.3528,3.6079,0
40466.0,15,10,2010,8.53,-2.4018,-0.78638,-0.31265,1.0287,1.0287,0
40833.0,17,10,2011,9.0181,-0.70831,-0.65656,0.2291,3.4062,2.1872,0
41199.0,17,10,2012,9.3764,-1.3251,-0.8742,-1.0172,15.0,1.0,0
41564.0,17,10,2013,9.24084848471209,-0.194317930776585,-0.726593560481191,-3.46526517945005,0.0544914269905861,1.29146477028955,0
42660.0,17,10,2016,7.22349581704287,-0.861359454552058,-0.71110667775571,-0.452622843149988,1.254717360458,1.25232617769253,0
43025.0,17,10,2017,7.64529127877664,-1.60987640575733,-0.825381453876587,-0.749424242136056,1.69982975269631,1.69751596867289,0
43784.0,15,11,2019,7.1815,-2.1519,-19.6937,19.9854,2.9077,3.1554,0
40134.0,17,11,2009,10.917,-8.1733,6.6393,-9.2003,2.1667,4.8155,0
40498.0,16,11,2010,8.5111,-2.2637,1.9147,1.1458,5.8664,1.0,0
40864.0,17,11,2011,9.1333,-0.50419,-0.95332,-0.47661,1.7201,2.5006,0
41592.0,14,11,2013,9.43962789564021,-0.688771826595185,-1.13824208416046,-0.774445685424751,1.95616097403759,1.95613099648576,0
41960.0,17,11,2014,8.06767912638596,0.173325074945469,-10.0,9.61397525601415,1.73479087899006,1.87402986056724,0
41823.0,3,7,2014,8.5164293572607,-0.195131749888974,-10.0,9.74192730879919,1.93345882900489,2.09600399597646,0
42552.0,1,7,2016,7.80697117630564,-1.30533069367334,-0.14993755585926,-0.347779341940114,1.48578547179742,1.48551547035218,0
42919.0,3,7,2017,7.35048226929174,-1.0767294572744,-0.824811192758703,-0.693768436422067,1.39426905112543,1.39532383285851,0
43284.0,3,7,2018,8.03654373159738,-1.75897798992089,1.19442194553305,1.43388358109269,2.763370991416,2.02133297178574,0
40393.0,3,8,2010,8.5327,-3.5613,0.25628,-3.1565,0.40545,1.0265,0
40758.0,3,8,2011,8.8254,-0.6453,-0.9199,0.068308,3.684,2.8637,0
41852.0,1,8,2014,8.24000690439996,0.260718851870852,-10.0,10.3182949045967,3.17894676614227,3.82535448722965,0
42219.0,3,8,2015,7.9971178920254,-0.797920031301274,0.258242896121377,0.648744907861238,3.95026565996404,2.03649496782003,0
42585.0,3,8,2016,7.42508518713899,-0.971239035502731,-1.16266434627669,-1.54558925803417,0.137834216753336,1.04010703862426,0
42950.0,3,8,2017,7.35182302236897,-1.26927339128525,-0.909409502836398,-0.72630996191272,1.67742012626124,1.67745763410341,0
43711.0,3,9,2019,7.0061,-1.6863,-16.7687,17.0148,3.1763,3.4311,0
40059.0,3,9,2009,9.0648,-6.5743,0.13176,6.3584,3.357,1.2851,0
41155.0,3,9,2012,11.435,-3.3844,-2.693,-7.1413,2.5771,12.149,0
41520.0,3,9,2013,9.02236312686022,1.33908673093283,4.79060126071416,-1.85452243844791,0.117958845024565,3.18080743309813,0
41885.0,3,9,2014,7.99701702815143,0.403126344769036,-1.36692219966032,2.86592378596183,3.39201530943333,6.87227663947948,0
42250.0,3,9,2015,7.89028272970756,-0.72681271277735,-3.36531707286462,3.51771784394081,1.18858053773441,1.29497138813275,0
42979.0,1,9,2017,7.426396209051,-1.37623079636192,-1.10750574459415,-0.490922843210232,1.83422783862029,1.83350435396382,0
43346.0,3,9,2018,8.0108,-1.664,0.0001,0.9537,0.751,5.9445,0
43741.0,3,10,2019,7.095,-1.8356,-16.7709,17.8787,4.4084,4.6925,0
40452.0,1,10,2010,8.4751,-2.8699,-0.0035356,-2.7387,0.45708,1.0,0
40819.0,3,10,2011,8.8125,-0.61236,-0.1608,-0.78893,2.7658,2.7104,0
41185.0,3,10,2012,9.6754,-1.7047,-1.1161,-0.50638,15.0,1.0,0
41550.0,3,10,2013,9.34045935411086,0.101910454916035,1.07576912642898,-3.28500009668163,0.0749307740560449,1.30959593923479,0
42646.0,3,10,2016,7.20436834958388,-0.729461526610752,-1.07175652073835,-1.78634215639314,0.158446875263038,1.21112450009254,0
43011.0,3,10,2017,7.54234219679122,-1.54475578470679,-0.888842260649662,-0.548333926794088,1.77572976187151,1.77316969855222,0
43376.0,3,10,2018,8.0394,-1.1635,0.0001,1.0313,0.8708,6.976,0
43770.0,1,11,2019,7.1418,-2.0921,-19.3771,19.5249,2.8701,3.1113,0
40120.0,3,11,2009,11.21,-8.2971,-10.0,13.31,5.0137,2.5127,0
40485.0,3,11,2010,8.6353,-2.6633,2.0333,-4.824,0.45573,1.0927,0
40850.0,3,11,2011,8.766,-0.23395,-3.3421,3.0003,2.3996,3.4016,0
41410.0,16,5,2013,7.6831,-0.40115,-0.4338,-0.76322,3.8758,1.0,0
42506.0,16,5,2016,7.87079255451956,-1.24489118293823,0.210446427777584,0.441873567143456,3.70961174478121,5.00721329188103,0
43236.0,16,5,2018,7.99372134451433,-1.99642623759146,1.15432472869439,1.45847558712135,2.32955592598962,2.34002733601609,0
43630.0,14,6,2019,7.3467,-1.4474,-11.766,13.4329,6.3845,6.3894,0
40345.0,16,6,2010,8.5204,-3.6727,1.1029,1.5353,3.8533,3.7905,0
40710.0,16,6,2011,8.7435,-1.3695,0.00071431,-2.8605,0.064141,1.3692,0
41439.0,14,6,2013,7.7648,-0.3632,-0.8722,-1.0681,0.5812,3.9736,0
41806.0,16,6,2014,8.41436963827538,0.167022519347073,-8.07270212018306,7.38814074931262,1.96924545839724,2.33315758721339,0
42171.0,16,6,2015,8.07808288181624,-0.50748410986961,-3.12492301345398,2.68669105414854,1.15983775046109,1.47784619890416,0
42537.0,16,6,2016,7.9154554837076,-1.32590283926939,1.49961056226794,-1.60401422872545,2.1645748746053,1.8667055007239,0
43662.0,16,7,2019,6.9997,-1.22,-18.7946,19.6152,7.8508,7.8338,0
41106.0,16,7,2012,10.885,-2.7225,-2.8025,-1.6008,15.0,1.036,0
41471.0,16,7,2013,8.8962,-0.3712,2.3732,-3.3905,0.029,9.3746,0
41836.0,16,7,2014,8.54393601884192,-0.030894166044437,-8.21407716814717,7.45510432201807,1.83801317294027,2.17790448974366,0
42201.0,16,7,2015,8.04376049905195,-0.632802010505835,-3.6298549377445,2.86634667935666,0.839655350443322,1.0,0
42930.0,14,7,2017,7.32058701695961,-1.06421775289847,-1.20122692757333,-0.606350895079995,1.39985711959913,1.40543589524848,0
43297.0,16,7,2018,8.0160908259755,-1.80931811955868,1.90485054373625,1.0791089143372,2.90307087921162,1.0,0
40406.0,16,8,2010,8.6358,-3.4015,-10.0,9.9241,1.1564,1.0,0
40771.0,16,8,2011,8.7557,-0.6254,-1.3249,0.097685,2.7881,1.7089,0
41137.0,16,8,2012,10.598,-2.4467,-2.7667,-5.0725,2.0308,10.181,0
42230.0,14,8,2015,7.94001636044113,-0.720771770792944,-0.0110973991373811,0.306844170340287,1.86169208777719,1.5057292617841,0
43724.0,16,9,2019,7.0105,-1.741,-19.2502,19.7682,2.9005,3.1194,0
40072.0,16,9,2009,9.8886,-6.6948,9.4808,-10.0,2.3102,4.0813,0
40437.0,16,9,2010,8.5451,-2.9021,-10.0,9.1519,1.0235,1.0,0
41859.0,8,8,2014,8.31552332741098,0.231876035975691,-10.0,10.6930844951392,2.8869635357143,3.4114220801525,0
42226.0,10,8,2015,7.99501113255064,-0.715143497565015,-0.856346392983461,-0.0549024825928252,0.48089716137334,4.97914555055863,0
42592.0,10,8,2016,7.32349519694569,-0.906759187166625,6.98977314586668,-7.6189360805828,1.01536848403112,1.09153143548891,0
42957.0,10,8,2017,7.39303766033613,-1.31309767034599,-1.91520871808444,0.408072694743443,1.78366846286912,1.07020535552172,0
43717.0,9,9,2019,6.998,-1.7184,-19.5003,19.841,3.1707,3.3748,0
41162.0,10,9,2012,10.516,-2.4851,-2.018,-0.66646,15.0,1.0,0
41527.0,10,9,2013,8.81205972839841,1.46573424012864,3.68364467774361,-1.57166936765666,0.122433229648533,1.01309281504655,0
41892.0,10,9,2014,7.92252097282373,0.479894595853384,-7.12737167453937,8.68639155867166,4.49236128770615,5.47610044753244,0
42257.0,10,9,2015,7.89938697543485,-0.750322517147472,0.00548274797058835,0.267584387371037,1.24353251314612,3.53730615196191,0
42986.0,8,9,2017,7.419505470735,-1.4275538888863,-0.917878614841784,-0.453293627432861,1.85055298587962,1.8528162992836,0
43353.0,10,9,2018,8.0896,-1.5962,0.0001,1.0301,0.5761,6.8714,0
43748.0,10,10,2019,7.1158,-2.0363,-19.2055,20.0,3.3665,3.6444,0
40459.0,8,10,2010,8.5972,-2.5739,-5.2789,-4.0851,0.074987,1.0,0
40826.0,10,10,2011,8.9722,-0.70218,-0.54029,-0.12042,2.7304,2.2667,0
41192.0,10,10,2012,9.5679,-1.5366,-0.98073,-0.96855,15.0,1.0,0
41557.0,10,10,2013,9.13783015433495,0.143297138014128,-0.463376022732274,-3.67045505776972,0.071107525746183,1.26699038534626,0
43018.0,10,10,2017,7.67478063147857,-1.65235683725656,-0.940215609349225,-0.779324743624157,1.5987876818985,1.59914578530834,0
43383.0,10,10,2018,7.7908,-1.2046,0.0001,1.7024,0.4463,11.5405,0
43777.0,8,11,2019,7.1692,-2.1197,-19.4071,19.99,3.0589,3.3158,0
40127.0,10,11,2009,9.9971,-7.3441,-3.9117,10.031,4.9724,2.2572,0
40492.0,10,11,2010,8.6061,-2.5714,-10.0,10.077,1.198,1.0,0
40856.0,9,11,2011,9.0138,-0.21347,-1.8664,0.51162,1.0467,2.5603,0
41586.0,8,11,2013,9.47552320315553,-0.975372712500852,-1.33505113087143,0.0800507933406135,2.48970920162091,2.32762537004125,0
41953.0,10,11,2014,8.08372942928495,0.137194004213562,-6.94181467441138,6.46328971673612,1.75035331532893,1.91831610496222,0
42684.0,10,11,2016,7.20802994707943,-0.958948140261634,-0.658300529547349,-0.453392616473394,1.70043777115436,1.70087970660136,0
43809.0,10,12,2019,7.1338,-2.1246,-18.8565,20.0,2.8449,3.0969,0
40157.0,10,12,2009,10.707,-7.7036,8.4686,-10.0,2.4729,5.2122,0
40938.0,30,1,2012,8.7798,-0.11738,-1.1459,-1.7332,0.94144,2.5991,0
41304.0,30,1,2013,8.3454,-0.42409,-0.1723,-1.1084,15.0,1.1075,0
41669.0,30,1,2014,9.21407831869519,-0.765796477510219,-4.69945061392111e-06,-2.36062552161272,0.211182722856887,1.0,0
42765.0,30,1,2017,7.25365232855072,-1.0425301324556,-0.909274213005176,-0.95434544582744,1.28887058812573,1.28933290912319,0
43130.0,30,1,2018,7.90670718340587,-1.85773434032081,-10.0,10.8243192365333,2.44188798368465,2.65024218868294,0
40267.0,30,3,2010,9.254,-5.649,0.0037819,4.4908,4.1903,1.8968,0
40632.0,30,3,2011,8.6198,-2.048,-1.9056,-4.0922,0.080977,1.2396,0
42093.0,30,3,2015,7.70962406891826,0.179285414199702,1.82926138692921,-0.393842117082252,0.0523363705951544,1.0,0
42459.0,30,3,2016,8.14305343687625,-1.05430987756724,-1.45119481556028,-0.660948463675069,0.941577774670456,5.7361852332074,0
42824.0,30,3,2017,7.57086031906241,-1.9720100048426,1.35228021537768,-0.437485174079886,3.4381897627755,3.43640127162115,0
43615.0,30,5,2019,7.6698,-1.6003,-15.2359,15.1936,2.8468,2.9256,0
40326.0,28,5,2010,8.5052,-4.3182,-0.28494,-0.44988,1.2183,1.2173,0
40693.0,30,5,2011,8.7534,-1.3201,-0.0004655,-2.3972,0.094777,1.4926,0
41059.0,30,5,2012,10.576,-2.2343,-2.9054,-4.7129,1.6962,9.0146,0
41424.0,30,5,2013,7.5544,-0.2832,-0.7846,-0.71929,0.75555,3.6579,0
42520.0,30,5,2016,7.91444519406581,-1.27513186853675,0.517387750225639,0.24237933143579,4.30802960828323,2.83945521110351,0
42885.0,30,5,2017,7.55404261263376,-1.37182614714091,-0.408654455006599,0.00893889153875,2.57442850101849,2.46248467475881,0
43250.0,30,5,2018,7.93332743843661,-1.98664164426328,1.42307618116332,0.818005009339996,1.69714526073367,1.98452938856966,0
43676.0,30,7,2019,7.0641,-1.4045,-13.7446,13.9496,3.7097,3.8454,0
41120.0,30,7,2012,10.802,-2.6698,-2.5752,-1.5859,15.0,1.0,0
41485.0,30,7,2013,8.9644,1.7098,1.2191,-2.6194,0.20137,4.4387,0
42286.0,9,10,2015,7.74461397796179,-0.775313996978341,-0.170398029450501,0.204835853247127,1.50435780806764,1.87599517450881,0
43019.0,11,10,2017,7.6650029878168,-1.63965641136493,-0.777720591715187,-0.8642993607115,1.64543382593792,1.64582744650002,0
43384.0,11,10,2018,7.77,-1.2345,0.0001,1.6798,0.4708,11.417,0
40128.0,11,11,2009,10.464,-7.8616,-0.49298,-5.7436,1.1529,6.6296,0
40493.0,11,11,2010,8.665,-2.5686,-10.0,10.183,1.237,1.0,0
41222.0,9,11,2012,9.2419,-1.1005,-0.80662,-1.0589,15.0,1.0354,0
41589.0,11,11,2013,9.49130894851694,-0.739699578545759,-0.487492796905478,-1.28350661435023,2.4024596407304,1.0,0
41954.0,11,11,2014,8.04815833790337,0.162817461505953,-3.78648752055105,3.44466555700061,1.59631914182926,1.95658958676589,0
43413.0,9,11,2018,7.5978,-0.8288,0.0001,1.4992,1.3297,10.8918,0
43810.0,11,12,2019,7.1521,-2.1918,-18.5863,19.9571,2.8999,3.1225,0
40886.0,9,12,2011,9.2053,-0.76417,-0.91653,-2.3433,0.77739,3.7463,0
41254.0,11,12,2012,9.2262,-1.0848,-0.98239,-1.0369,15.0,1.0253,0
41619.0,11,12,2013,9.50630648768315,-0.923017778239858,-0.892801646666752,-0.537367000316467,2.09784475826762,2.19575423665379,0
41984.0,11,12,2014,7.553179566625,0.517318920885493,-7.33253611737372,7.40988040410264,3.50355677546996,3.94902574349104,0
43080.0,11,12,2017,7.8775733214437,-1.82732368726541,-0.997279828626652,-2.50328112433918,0.533084226290241,1.43698622063372,0
43445.0,11,12,2018,7.8042,-1.2452,0.0001,0.2031,1.8091,6.4171,0
40190.0,12,1,2010,9.7829,-6.7793,-6.7971,11.758,4.2426,2.4998,0
40555.0,12,1,2011,8.8112,-2.5332,-2.1315,-2.8977,0.14556,2.159,0
40920.0,12,1,2012,9.2678,-0.61276,-3.2805,-2.4745,0.80973,6.4401,0
41649.0,10,1,2014,9.30738214548853,-0.820165360334962,-0.656564994625276,-0.596206515587327,2.21377790654578,1.9327793902328,0
42016.0,12,1,2015,7.87829982487525,0.321201583958972,0.422892663331331,-0.430602676848299,0.179226291259546,2.28140957397649,0
42381.0,12,1,2016,8.03526621472138,-1.05414389040011,-2.35795828377902,2.98349401549013,4.23429825525665,4.2363383628363,0
42747.0,12,1,2017,7.13980858029931,-1.12983662851462,0.643599359177664,-0.377339762665358,4.87732487871124,1.09817139341981,0
43508.0,12,2,2019,7.4154,-0.996,0.0094,1.4931,2.7125,10.5651,0
42164.0,9,6,2015,8.02305114344357,-0.46258200422953,-0.664569044498426,-0.106544884874131,0.730706095513402,1.57599586423219,0
42530.0,9,6,2016,7.9195141610282,-1.2965767026802,-0.335033005583512,-2.2700387346534,0.294231682478073,1.01341669913579,0
43655.0,9,7,2019,7.1029,-1.3231,-19.0426,18.7493,2.6359,2.6863,0
41099.0,9,7,2012,11.387,-3.1954,-3.6176,-1.1893,15.0,1.037,0
41464.0,9,7,2013,8.4505,-1.1511,8.3114,-9.537,3.5322,4.2499,0
41829.0,9,7,2014,8.40805801973422,0.00488947139206262,-1.214945078089,1.465582477934,2.11410291224861,4.27217808664862,0
42194.0,9,7,2015,7.98942044356706,-0.597022273551717,-3.17453180204547,2.61559786257481,1.11460387020621,1.38445847862296,0
42923.0,7,7,2017,7.34822909020635,-1.05402902108632,-0.619982290426409,-0.773372661560117,1.88516685874388,1.0,0
43290.0,9,7,2018,8.01842569909802,-1.84958716474509,-5.74096998813591e-05,1.11123627789321,0.97630013252615,3.4819559253213,0
40399.0,9,8,2010,8.5817,-3.6417,0.41079,-3.1775,0.40528,1.2086,0
40764.0,9,8,2011,8.8848,-0.67747,-0.95775,-1.7749,1.1787,3.9129,0
41130.0,9,8,2012,9.9718,-1.8102,-2.5679,-4.2303,1.3249,7.1405,0
42223.0,7,8,2015,8.01365419046067,-0.814653934813558,0.243455451363819,0.729646597363961,3.7141999622502,1.6377506878986,0
42591.0,9,8,2016,7.36239803132938,-0.959250671118231,-10.0,9.43607190077425,1.05226109904293,1.0,0
42956.0,9,8,2017,7.38461837046902,-1.30306825096374,-0.893984485009567,-0.423154524886519,2.14950293730421,1.56482745314384,0
43321.0,9,8,2018,7.9353,-1.6978,0.0001,0.9289,1.0247,4.232,0
40065.0,9,9,2009,9.7967,-7.2158,-1.2889,-4.8546,0.76425,4.5593,0
41159.0,7,9,2012,12.07,-4.0698,-2.7705,-8.7637,2.9044,13.256,0
41523.0,6,9,2013,8.79068593310502,1.29499618423133,4.14519281472451,-1.05288057729188,0.10826961974661,1.43375443855278,0
41891.0,9,9,2014,7.83221447393955,0.587921239296171,-1.32836252903742,3.23999689702882,3.61201277363884,7.51150380613646,0
42256.0,9,9,2015,7.87798162813262,-0.693559433349666,-0.928362085343478,1.70757926969935,2.83025657793861,2.72380736131131,0
43350.0,7,9,2018,8.0215,-1.4776,0.0001,1.0508,0.6004,7.0364,0
43747.0,9,10,2019,7.1038,-2.0243,-19.1986,20.0,3.426,3.7084,0
42982.0,4,9,2017,7.4333597494422,-1.42600040178544,-0.934897198719735,-0.435069819287064,1.9076474144898,1.90918296058975,0
43347.0,4,9,2018,7.9649,-1.4256,0.0001,1.2057,0.6541,7.4725,0
40087.0,1,10,2009,10.052,-8.146,-0.010933,-6.7839,0.68697,3.7745,0
40455.0,4,10,2010,8.4951,-2.6277,6.8924,-8.103,0.94963,1.0,0
40820.0,4,10,2011,8.8116,-0.63159,-0.87919,0.15019,2.9635,2.1624,0
41186.0,4,10,2012,9.8083,-1.8678,-1.3361,-0.401,15.0,1.0464,0
42278.0,1,10,2015,7.74914334724971,-0.779909071317019,0.121432433209351,0.377988684192755,2.24584458766568,2.39314657969758,0
42647.0,4,10,2016,7.22061903694256,-0.750282241372624,-0.808505598947647,-0.313588501569858,1.50866043587348,1.50860085047452,0
43012.0,4,10,2017,7.57478613853294,-1.6088360704504,0.000104170199569483,-2.74668703757128,0.759513744816629,1.51804372578833,0
43377.0,4,10,2018,8.0588,-1.1682,0.0001,1.1953,0.7023,7.6805,0
43773.0,4,11,2019,7.1307,-2.0732,-19.7731,20.0,2.8712,3.115,0
40121.0,4,11,2009,11.372,-8.9711,-0.72011,-9.0122,1.0068,6.0723,0
