Date,Price
01-10-2010,91.798103
04-10-2010,90.050774
05-10-2010,89.306213
06-10-2010,88.84375
07-10-2010,88.329659
08-10-2010,88.612534
11-10-2010,88.869186
12-10-2010,87.841766
13-10-2010,89.973694
14-10-2010,89.948257
15-10-2010,88.355087
18-10-2010,88.15007
19-10-2010,87.610527
20-10-2010,86.325668
21-10-2010,89.588326
22-10-2010,87.969711
25-10-2010,86.916855
26-10-2010,88.252579
27-10-2010,86.248596
28-10-2010,85.837776
29-10-2010,87.969711
01-11-2010,88.30423
02-11-2010,89.10041
03-11-2010,90.204926
04-11-2010,90.950264
08-11-2010,90.256561
09-11-2010,91.361076
10-11-2010,90.950264
11-11-2010,90.102417
12-11-2010,89.331657
15-11-2010,89.999901
16-11-2010,87.32766
18-11-2010,88.355087
19-11-2010,87.841766
22-11-2010,90.385292
23-11-2010,88.637955
24-11-2010,89.254578
25-11-2010,87.198952
26-11-2010,86.146072
29-11-2010,86.63398
30-11-2010,88.329659
01-12-2010,88.072983
02-12-2010,87.815567
03-12-2010,88.021355
06-12-2010,86.865189
07-12-2010,86.428192
08-12-2010,85.683624
09-12-2010,85.965721
10-12-2010,87.50724
13-12-2010,85.888634
14-12-2010,86.531464
15-12-2010,85.811569
16-12-2010,86.351105
20-12-2010,85.78614
21-12-2010,85.888634
22-12-2010,86.017357
23-12-2010,85.760704
24-12-2010,87.302231
27-12-2010,87.225143
28-12-2010,87.969711
29-12-2010,89.51123
30-12-2010,89.691597
31-12-2010,89.74247
03-01-2011,89.819557
04-01-2011,91.206917
05-01-2011,92.389275
06-01-2011,91.926811
07-01-2011,88.637955
10-01-2011,87.661407
11-01-2011,87.404732
12-01-2011,89.280006
13-01-2011,88.971718
14-01-2011,87.635971
17-01-2011,88.355087
18-01-2011,90.513229
19-01-2011,90.15406
20-01-2011,88.200928
21-01-2011,86.788132
24-01-2011,86.89064
25-01-2011,86.325668
27-01-2011,86.22316
28-01-2011,86.40274
31-01-2011,83.550911
01-02-2011,82.009399
02-02-2011,81.70108
03-02-2011,81.932304
04-02-2011,78.618019
07-02-2011,80.724518
08-02-2011,80.211189
09-02-2011,79.080475
10-02-2011,80.236633
11-02-2011,79.69709
14-02-2011,80.930313
15-02-2011,80.724518
16-02-2011,80.621994
17-02-2011,81.418213
18-02-2011,80.030846
21-02-2011,81.29026
22-02-2011,80.519501
23-02-2011,79.953758
24-02-2011,77.410225
25-02-2011,80.313705
28-02-2011,86.839775
01-03-2011,89.202927
03-03-2011,89.177498
04-03-2011,88.586327
07-03-2011,88.715042
08-03-2011,88.355087
09-03-2011,88.252579
10-03-2011,88.021355
11-03-2011,88.046791
14-03-2011,89.125862
15-03-2011,87.404732
16-03-2011,87.969711
17-03-2011,86.351105
18-03-2011,86.300232
21-03-2011,86.274025
22-03-2011,87.379311
23-03-2011,88.355087
24-03-2011,88.89463
25-03-2011,91.181488
28-03-2011,91.82354
29-03-2011,92.106415
30-03-2011,91.25856
31-03-2011,93.570862
01-04-2011,93.776649
04-04-2011,94.983665
05-04-2011,94.649925
06-04-2011,94.007881
07-04-2011,93.802101
08-04-2011,94.418694
11-04-2011,95.060745
13-04-2011,97.681351
15-04-2011,98.401245
18-04-2011,97.732994
19-04-2011,96.345612
20-04-2011,97.938782
21-04-2011,97.70755
25-04-2011,97.758423
26-04-2011,98.478317
27-04-2011,99.505753
28-04-2011,98.580833
29-04-2011,98.837494
02-05-2011,98.220894
03-05-2011,96.011871
04-05-2011,95.985657
05-05-2011,93.776649
06-05-2011,94.341621
09-05-2011,94.778648
10-05-2011,95.369064
11-05-2011,95.754433
12-05-2011,94.444145
13-05-2011,97.116379
16-05-2011,95.626488
17-05-2011,96.525215
18-05-2011,97.090942
19-05-2011,97.141808
20-05-2011,95.857727
23-05-2011,97.732994
24-05-2011,96.062744
25-05-2011,97.16803
26-05-2011,96.088951
27-05-2011,97.090942
30-05-2011,96.397247
31-05-2011,99.351601
01-06-2011,99.608246
02-06-2011,100.353584
03-06-2011,99.403244
06-06-2011,99.068741
07-06-2011,99.454102
08-06-2011,100.174004
09-06-2011,100.199432
10-06-2011,100.646088
13-06-2011,100.252213
14-06-2011,101.800888
15-06-2011,101.958443
16-06-2011,101.879669
17-06-2011,100.698074
20-06-2011,97.915016
21-06-2011,97.074509
22-06-2011,97.258835
23-06-2011,100.540512
24-06-2011,102.457855
27-06-2011,101.670128
28-06-2011,101.800888
29-06-2011,104.794281
30-06-2011,106.580063
01-07-2011,105.8451
04-07-2011,104.374413
05-07-2011,102.74617
06-07-2011,103.297577
07-07-2011,106.816376
08-07-2011,105.319695
11-07-2011,106.396523
12-07-2011,105.897095
